layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
20,-0.006070196,-0.020115538,0.004146199,-0.01239675,2.0065978e-05,0.03068235,0.00024185576,-0.09744383,-0.003544376,0.02136923,-0.012692447,-0.0056021526,-0.0006406951,-0.0031192256,-0.0011473481,-0.0041559185,0.0014897751,0.01218549,0.0017418122,-0.0036654759,-0.0017526443,0.0015670848,-0.004731581,-0.0021878958,0.0053484915,0.0011407146,0.032573126,-0.021271858,0.0005807543,-0.0002088809,-0.015917279,0.030936591,-0.013114555,0.012492606,0.020870702,0.0048771673,0.0004083839,0.013243157,0.0144092925,0.00093741895
21,0.006821661,0.009128731,3.9872935e-05,0.008386551,0.004677495,-0.025812836,-0.000508443,-0.00087479263,0.0012566004,0.00067512394,0.010940046,-0.0030502782,-0.0054536187,-0.059059497,-0.032475166,-0.003477466,0.00021968708,0.006262385,0.022630792,-0.030221548,-0.00045727252,-0.04191922,0.027311172,0.00046143294,0.013830599,0.0004556203,0.013759288,-0.013085731,0.0012132883,0.005787338,0.002849546,0.0096463505,-0.0046318676,-0.0067898827,0.012985949,0.010573141,0.020685488,0.0026530495,-0.0065465975,-0.002372357
22,-0.02140667,0.008747424,-0.0135249905,-0.007289997,0.019303609,-0.013119684,0.0011674985,0.026401548,9.5844865e-05,-0.004854807,0.00096669554,-0.002233317,0.00026884497,-0.0007547617,0.0025950624,-0.013495593,0.010268285,0.019254414,0.005549357,-0.0017904114,-0.036716737,-0.008891606,-0.0062357886,0.0008751373,0.0054239156,0.0063967123,-0.016968125,-0.015098471,-8.577347e-05,6.224818e-05,0.00045352205,0.005421277,-0.00037666797,0.003331771,0.0034050685,0.010377783,0.012930308,0.04142694,-0.00042852282,0.002601413
23,-0.0026611018,-0.0076598357,0.004208398,-0.0077117505,0.010832834,0.018713798,0.00037063257,-0.003112111,0.0016186594,0.036371566,-0.0039890604,0.028158445,0.00653603,-0.026971918,-0.00094260456,0.0015075069,-0.0046043945,-0.0010724546,0.0006350827,0.0036850213,4.7866517e-05,0.006530775,-0.0014400148,-0.00036175258,0.008753148,-0.0022970939,-0.027876839,0.006398735,0.00175979,0.000112555776,-0.008912968,0.019902823,0.00966434,-0.00075321255,-0.0032056654,-0.000114089846,0.0014747466,-0.002858345,0.0026072299,-0.006044476
24,-0.0038695598,0.012340966,-0.026220823,0.0035406328,0.0005734265,0.0031826573,0.00094577996,0.024843656,0.034109615,0.006991527,-0.00056667445,0.01878786,0.0015136743,0.0008473301,-0.00024120741,0.010934873,-0.0009086838,0.003913215,-0.00043382283,0.018180676,-0.0030759072,0.006101259,0.006166363,0.00039789558,-0.00094350684,-0.00031824445,0.010206971,0.025261488,0.0018324229,0.00010447204,-0.0010968596,-0.0060812924,0.0074622203,-0.0017438352,-0.0014100587,0.021826934,-0.042225156,0.007477862,0.00036386057,-0.004192492
25,-0.00096318603,-0.00054360105,-0.00028440572,0.0012655803,-0.012427113,0.00070427737,0.031169094,-0.0040887543,0.014808468,-0.0031117033,-0.0058068996,0.00023461878,0.00275756,-0.00011574343,-0.0004318428,-0.1523171,-0.0038852608,-0.0010790894,0.03711739,-0.05032245,-0.0017218017,-0.0015059438,0.029450417,0.0011333615,-0.0013091255,0.006422174,0.0001521895,-0.0006720926,-0.0053490805,-0.007918864,-0.018172154,-0.0019421804,-0.013816181,0.011741314,0.00022103131,-0.0027901882,-0.006846371,-0.004860425,-0.013005264,0.0018873635
26,-0.00021849055,-0.0010546708,0.00589061,-4.2143463e-05,0.0020717997,0.0043996503,-0.00036204158,0.0010870271,-1.4011636e-05,-0.00078880193,0.010446148,-0.0008047852,-0.051355537,-6.4790845e-05,0.00010039888,0.024859576,0.028195357,0.0037909471,-9.854108e-05,-0.0038546037,3.634462e-05,0.019629307,0.0001506234,-0.0034139908,-0.029875055,-0.014569287,-0.055899847,0.0034542596,0.001269752,-0.00018701117,3.7824662e-05,0.0011272675,-0.0027588988,0.010861617,0.0050971154,0.0033880204,0.0025511181,-0.0048325504,0.00041452772,-0.00059543847
27,0.019658841,0.0023300683,0.0008326527,-0.00012517929,0.022371827,-0.0032485938,0.0012710738,0.003596102,-0.057942055,-0.0044259615,-0.028345719,0.00025021628,0.0019984173,0.010762578,-2.393581e-05,-0.0020561104,0.00079313637,-0.0001634441,0.07341408,-0.0003402097,-5.6670196e-05,-0.0001071588,0.0025968421,0.00034952819,-0.0010508075,0.0049446104,0.0017415637,-2.170354e-06,0.012791969,0.0002467557,0.0038374686,-0.0008126776,-0.000582422,0.00050232647,0.00044875176,0.0066750264,-0.0013499617,-0.000385921,-0.0010842967,-0.0029124252
28,-0.00069622806,-0.00024781085,0.00026009054,-0.00014669682,-0.0027489138,0.012513119,-0.08239991,-0.00016817093,0.0045326366,-0.0016230189,0.012523997,-0.002557584,-0.0018760769,-0.0021683425,0.0021034896,-0.00048933504,0.004333937,0.0012670807,0.0036325224,-0.0047215167,-0.0012935755,0.0016128611,0.0016327429,-0.00019271947,0.0006103358,-0.009878893,-0.0004773283,-0.00013788142,0.00054917095,7.674294e-06,-0.0029556025,-0.00047700413,-0.0013635195,-0.007973606,-0.022200655,0.00035721413,-0.0135117825,-0.00017012477,0.00072406826,0.00051219703
29,0.00075542927,-0.0004966,-0.0003795132,-0.00025010796,-0.0005407354,-0.001048086,0.008979521,-0.0006050682,0.011071663,-0.0028903477,-0.010533354,0.0036616134,-0.00019287242,0.0031305426,-0.0033113032,-0.0011021566,0.00086968066,-0.0059733777,0.00083930074,-0.00019859277,-0.001129068,-0.00013215467,-0.00036048374,-0.005726478,-0.027013933,0.000591764,-0.004078435,0.0050942427,-8.935196e-05,0.0014086127,0.00024598255,-0.01307698,0.0001523611,-0.0011035621,0.007672014,-0.004183544,0.0013571196,-0.04785294,-0.01820489,-0.0002547525
